"No.","Time","Source","Destination","Protocol","Length","Info"
"822","35.154528","35.186.224.24","192.168.29.21","TCP","54","443  >  53728 [ACK] Seq=1 Ack=2042 Win=268032 Len=0"
"823","35.169872","35.186.224.24","192.168.29.21","QUIC","66","Protected Payload (KP0)"
"824","35.170263","192.168.29.21","35.186.224.24","QUIC","73","Protected Payload (KP0), DCID=e7390e88adc18d83"
"825","35.187791","35.186.224.24","192.168.29.21","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"826","35.188387","192.168.29.21","35.186.224.24","TLSv1.3","118","Change Cipher Spec, Application Data"
"827","35.225003","35.186.224.24","192.168.29.21","TLSv1.3","640","Application Data, Application Data"
"828","35.278506","192.168.29.21","35.186.224.24","TCP","54","53728  >  443 [ACK] Seq=2106 Ack=799 Win=64512 Len=0"
"829","35.297850","35.186.224.24","192.168.29.21","QUIC","393","Protected Payload (KP0)"
"830","35.326945","192.168.29.21","35.186.224.24","QUIC","78","Protected Payload (KP0), DCID=e7390e88adc18d83"
"831","35.428298","35.186.224.24","192.168.29.21","QUIC","66","Protected Payload (KP0)"
"832","35.535483","192.168.29.240","224.0.0.251","MDNS","296","Standard query response 0x0000 PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local"
"833","35.535483","192.168.29.240","192.168.29.21","TCP","771","[TCP Previous segment not captured] 8009  >  51815 [PSH, ACK] Seq=6211 Ack=661 Win=1506 Len=717"
"834","35.535483","192.168.29.240","192.168.29.21","TCP","771","[TCP Previous segment not captured] 8009  >  52208 [PSH, ACK] Seq=6836 Ack=1949 Win=2784 Len=717"
"835","35.535483","192.168.29.240","192.168.29.21","TCP","771","[TCP Previous segment not captured] 8009  >  50730 [PSH, ACK] Seq=6211 Ack=661 Win=1552 Len=717"
"836","35.535483","192.168.29.240","224.0.0.251","MDNS","296","Standard query response 0x0000 PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local"
"837","35.535946","192.168.29.21","192.168.29.240","TCP","66","[TCP Dup ACK 790#1] 51815  >  8009 [ACK] Seq=661 Ack=5913 Win=255 Len=0 SLE=6211 SRE=6928"
"838","35.535996","192.168.29.21","192.168.29.240","TCP","66","[TCP Dup ACK 788#1] 52208  >  8009 [ACK] Seq=1949 Ack=6538 Win=255 Len=0 SLE=6836 SRE=7553"
"839","35.536015","192.168.29.21","192.168.29.240","TCP","66","[TCP Dup ACK 789#1] 50730  >  8009 [ACK] Seq=661 Ack=5913 Win=255 Len=0 SLE=6211 SRE=6928"
"840","35.646758","192.168.29.240","192.168.29.21","TCP","352","8009  >  50730 [PSH, ACK] Seq=6928 Ack=661 Win=1552 Len=298"
"841","35.646817","192.168.29.21","192.168.29.240","TCP","66","[TCP Dup ACK 789#2] 50730  >  8009 [ACK] Seq=661 Ack=5913 Win=255 Len=0 SLE=6211 SRE=7226"
"842","35.760257","192.168.29.240","224.0.0.251","MDNS","296","Standard query response 0x0000 PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local"
"843","35.760257","192.168.29.240","192.168.29.21","TCP","771","[TCP Previous segment not captured] 8009  >  51815 [PSH, ACK] Seq=7524 Ack=661 Win=1506 Len=717"
"844","35.760257","192.168.29.240","192.168.29.21","TCP","771","[TCP Previous segment not captured] 8009  >  52208 [PSH, ACK] Seq=8149 Ack=1949 Win=2784 Len=717"
"845","35.760257","192.168.29.240","224.0.0.251","MDNS","296","Standard query response 0x0000 PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local"
"846","35.760257","192.168.29.240","224.0.0.251","MDNS","182","Standard query response 0x0000 PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local"
"847","35.760257","192.168.29.240","192.168.29.21","TCP","1367","8009  >  50730 [PSH, ACK] Seq=7226 Ack=661 Win=1552 Len=1313"
"848","35.760257","192.168.29.240","192.168.29.21","TCP","352","[TCP Out-Of-Order] 8009  >  52208 [PSH, ACK] Seq=6538 Ack=1949 Win=2784 Len=298"
"849","35.760257","192.168.29.240","192.168.29.21","TCP","352","[TCP Out-Of-Order] 8009  >  50730 [PSH, ACK] Seq=5913 Ack=661 Win=1552 Len=298"
"850","35.760257","192.168.29.240","192.168.29.21","TCP","352","[TCP Out-Of-Order] 8009  >  51815 [PSH, ACK] Seq=5913 Ack=661 Win=1506 Len=298"
"851","35.761067","192.168.29.21","192.168.29.240","TCP","74","[TCP Dup ACK 788#2] 52208  >  8009 [ACK] Seq=1949 Ack=6538 Win=255 Len=0 SLE=8149 SRE=8866 SLE=6836 SRE=7553"
"852","35.761124","192.168.29.21","192.168.29.240","TCP","66","[TCP Dup ACK 789#3] 50730  >  8009 [ACK] Seq=661 Ack=5913 Win=255 Len=0 SLE=6211 SRE=8539"
"853","35.761156","192.168.29.21","192.168.29.240","TCP","74","[TCP Dup ACK 790#2] 51815  >  8009 [ACK] Seq=661 Ack=5913 Win=255 Len=0 SLE=7524 SRE=8241 SLE=6211 SRE=6928"
"854","35.761203","192.168.29.21","192.168.29.240","TCP","66","51815  >  8009 [ACK] Seq=661 Ack=6928 Win=252 Len=0 SLE=7524 SRE=8241"
"855","35.761239","192.168.29.21","192.168.29.240","TCP","66","52208  >  8009 [ACK] Seq=1949 Ack=7553 Win=251 Len=0 SLE=8149 SRE=8866"
"856","35.761280","192.168.29.21","192.168.29.240","TCP","54","50730  >  8009 [ACK] Seq=661 Ack=8539 Win=255 Len=0"
"857","35.763227","192.168.29.21","192.168.29.240","TCP","530","52208  >  8009 [PSH, ACK] Seq=1949 Ack=7553 Win=251 Len=476"
"858","35.763620","192.168.29.21","192.168.29.240","TCP","222","52208  >  8009 [PSH, ACK] Seq=2425 Ack=7553 Win=251 Len=168"
"859","35.764446","192.168.29.240","192.168.29.21","TCP","352","8009  >  52208 [PSH, ACK] Seq=8866 Ack=1949 Win=2784 Len=298"
"860","35.764446","192.168.29.240","192.168.29.21","TCP","352","8009  >  51815 [PSH, ACK] Seq=8241 Ack=661 Win=1506 Len=298"
"861","35.764483","192.168.29.21","192.168.29.240","TCP","66","[TCP Dup ACK 855#1] 52208  >  8009 [ACK] Seq=2593 Ack=7553 Win=251 Len=0 SLE=8149 SRE=9164"
"862","35.764548","192.168.29.21","192.168.29.240","TCP","66","[TCP Dup ACK 854#1] 51815  >  8009 [ACK] Seq=661 Ack=6928 Win=252 Len=0 SLE=7524 SRE=8539"
"863","35.767512","192.168.29.240","192.168.29.21","TCP","650","[TCP Retransmission] 8009  >  51815 [PSH, ACK] Seq=6928 Ack=661 Win=1506 Len=596"
"864","35.767512","192.168.29.240","192.168.29.21","TCP","650","[TCP Retransmission] 8009  >  52208 [PSH, ACK] Seq=7553 Ack=1949 Win=2784 Len=596"
"865","35.767512","192.168.29.240","192.168.29.21","TCP","60","8009  >  52208 [ACK] Seq=9164 Ack=2425 Win=2829 Len=0"
"866","35.767609","192.168.29.21","192.168.29.240","TCP","54","51815  >  8009 [ACK] Seq=661 Ack=8539 Win=255 Len=0"
"867","35.767650","192.168.29.21","192.168.29.240","TCP","54","52208  >  8009 [ACK] Seq=2593 Ack=9164 Win=255 Len=0"
"868","35.772219","192.168.29.240","192.168.29.21","TCP","60","8009  >  52208 [ACK] Seq=9164 Ack=2593 Win=2829 Len=0"
"869","35.772219","192.168.29.240","192.168.29.21","TCP","210","8009  >  52208 [PSH, ACK] Seq=9164 Ack=2593 Win=2829 Len=156"
"870","35.772219","192.168.29.240","192.168.29.21","TCP","210","8009  >  52208 [PSH, ACK] Seq=9320 Ack=2593 Win=2829 Len=156"
"871","35.772311","192.168.29.21","192.168.29.240","TCP","54","52208  >  8009 [ACK] Seq=2593 Ack=9476 Win=254 Len=0"
"872","35.838143","57.144.123.33","192.168.29.21","TCP","169","80  >  52165 [PSH, ACK] Seq=13575 Ack=1622 Win=509 Len=115"
"873","35.839141","192.168.29.21","57.144.123.33","TCP","132","52165  >  80 [PSH, ACK] Seq=1622 Ack=13690 Win=255 Len=78"
"874","35.844735","57.144.123.33","192.168.29.21","TCP","54","80  >  52165 [ACK] Seq=13690 Ack=1700 Win=509 Len=0"
"875","36.322541","192.168.29.21","49.44.180.35","UDP","286","65061  >  3478 Len=244"
"876","36.323363","192.168.29.21","163.70.140.62","UDP","286","65061  >  3478 Len=244"
"877","36.323466","192.168.29.21","157.240.192.50","UDP","286","65061  >  3478 Len=244"
"878","36.323536","192.168.29.21","163.70.138.62","UDP","286","65061  >  3478 Len=244"
"879","36.657120","192.168.29.240","224.0.0.251","MDNS","403","Standard query response 0x0000 PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 ba82042d-bc26-7716-650d-b2f7a0b9226a.local A, cache flush 192.168.29.240"
"880","36.657401","192.168.29.240","224.0.0.251","MDNS","182","Standard query response 0x0000 PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local"
"881","37.205989","192.168.29.21","208.115.231.58","TCP","55","[TCP Keep-Alive] 50636  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1"
"882","37.247536","192.168.29.21","162.247.243.20","TCP","1514","53725  >  443 [ACK] Seq=3262 Ack=4429 Win=65024 Len=1460 [TCP PDU reassembled in 884]"
"883","37.247536","192.168.29.21","162.247.243.20","TCP","1514","53725  >  443 [ACK] Seq=4722 Ack=4429 Win=65024 Len=1460 [TCP PDU reassembled in 884]"
"884","37.247536","192.168.29.21","162.247.243.20","TLSv1.3","1252","Application Data"
"885","37.247729","192.168.29.21","162.247.243.20","TCP","1514","53725  >  443 [ACK] Seq=7380 Ack=4429 Win=65024 Len=1460 [TCP PDU reassembled in 889]"
"886","37.247729","192.168.29.21","162.247.243.20","TCP","1514","53725  >  443 [ACK] Seq=8840 Ack=4429 Win=65024 Len=1460 [TCP PDU reassembled in 889]"
"887","37.247729","192.168.29.21","162.247.243.20","TCP","1514","53725  >  443 [ACK] Seq=10300 Ack=4429 Win=65024 Len=1460 [TCP PDU reassembled in 889]"
"888","37.247729","192.168.29.21","162.247.243.20","TCP","1514","53725  >  443 [ACK] Seq=11760 Ack=4429 Win=65024 Len=1460 [TCP PDU reassembled in 889]"
"889","37.247729","192.168.29.21","162.247.243.20","TLSv1.3","166","Application Data"
"890","37.247893","192.168.29.21","162.247.243.20","TCP","1514","53725  >  443 [ACK] Seq=13332 Ack=4429 Win=65024 Len=1460 [TCP PDU reassembled in 894]"
"891","37.247893","192.168.29.21","162.247.243.20","TCP","1514","53725  >  443 [ACK] Seq=14792 Ack=4429 Win=65024 Len=1460 [TCP PDU reassembled in 894]"
"892","37.247893","192.168.29.21","162.247.243.20","TCP","1514","53725  >  443 [ACK] Seq=16252 Ack=4429 Win=65024 Len=1460 [TCP PDU reassembled in 894]"
"893","37.247893","192.168.29.21","162.247.243.20","TCP","1514","53725  >  443 [ACK] Seq=17712 Ack=4429 Win=65024 Len=1460 [TCP PDU reassembled in 894]"
"894","37.247893","192.168.29.21","162.247.243.20","TLSv1.3","1352","Application Data"
"895","37.257529","208.115.231.58","192.168.29.21","TCP","54","[TCP Keep-Alive] 443  >  50636 [ACK] Seq=0 Ack=2 Win=501 Len=0"
"896","37.257559","192.168.29.21","208.115.231.58","TCP","54","[TCP Keep-Alive ACK] 50636  >  443 [ACK] Seq=2 Ack=1 Win=255 Len=0"
"897","37.374033","162.247.243.20","192.168.29.21","TCP","54","443  >  53725 [ACK] Seq=4429 Ack=7380 Win=163328 Len=0"
"898","37.374033","162.247.243.20","192.168.29.21","TCP","54","443  >  53725 [ACK] Seq=4429 Ack=13332 Win=175104 Len=0"
"899","37.374033","162.247.243.20","192.168.29.21","TCP","54","443  >  53725 [ACK] Seq=4429 Ack=17712 Win=183808 Len=0"
"900","37.374033","162.247.243.20","192.168.29.21","TCP","54","443  >  53725 [ACK] Seq=4429 Ack=19172 Win=186880 Len=0"
"901","37.374033","162.247.243.20","192.168.29.21","TCP","54","443  >  53725 [ACK] Seq=4429 Ack=20470 Win=189952 Len=0"
"902","37.374144","192.168.29.21","162.247.243.20","TLSv1.3","1469","Application Data"
"903","37.383155","208.115.231.58","192.168.29.21","TCP","66","[TCP Dup ACK 71#2] 443  >  50636 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"904","37.398874","162.247.243.20","192.168.29.21","TCP","54","443  >  53725 [ACK] Seq=4429 Ack=21885 Win=192512 Len=0"
"905","37.681286","192.168.29.240","224.0.0.251","MDNS","403","Standard query response 0x0000 PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 ba82042d-bc26-7716-650d-b2f7a0b9226a.local A, cache flush 192.168.29.240"
"906","37.681286","192.168.29.240","224.0.0.251","MDNS","182","Standard query response 0x0000 PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local"
"907","37.681286","162.247.243.20","192.168.29.21","TLSv1.3","276","Application Data, Application Data"
"908","37.716784","192.168.29.21","20.198.119.84","TLSv1.2","155","Application Data"
"909","37.730744","192.168.29.21","162.247.243.20","TCP","54","53725  >  443 [ACK] Seq=21885 Ack=4651 Win=64768 Len=0"
"910","37.740454","20.198.119.84","192.168.29.21","TLSv1.2","225","Application Data"
"911","37.762233","192.168.29.21","224.0.0.22","IGMPv3","54","Membership Report / Join group 239.255.255.250 for any sources"
"912","37.793983","192.168.29.21","20.198.119.84","TCP","54","49410  >  443 [ACK] Seq=102 Ack=172 Win=252 Len=0"
"913","37.885919","fe80::fe7a:58ff:fe59:ede9","ff02::1","ICMPv6","142","Router Advertisement from fc:7a:58:59:ed:e9"
"914","38.455076","192.168.29.21","35.186.224.40","TLSv1.2","82","Application Data"
"915","38.480506","35.186.224.40","192.168.29.21","TCP","54","443  >  50663 [ACK] Seq=1 Ack=57 Win=1050 Len=0"
"916","38.864291","192.168.29.21","104.199.241.202","TCP","65","50641  >  4070 [PSH, ACK] Seq=1 Ack=1 Win=254 Len=11"
"917","39.013401","104.199.241.202","192.168.29.21","TCP","54","4070  >  50641 [ACK] Seq=1 Ack=12 Win=6 Len=0"
"918","39.013401","104.199.241.202","192.168.29.21","TCP","65","4070  >  50641 [PSH, ACK] Seq=1 Ack=12 Win=6 Len=11"
"919","39.068019","192.168.29.21","104.199.241.202","TCP","54","50641  >  4070 [ACK] Seq=12 Ack=12 Win=254 Len=0"
"920","39.068086","192.168.29.21","35.186.224.24","TCP","55","51778  >  443 [ACK] Seq=1 Ack=1 Win=252 Len=1"
"921","39.217133","35.186.224.24","192.168.29.21","TCP","66","443  >  51778 [ACK] Seq=1 Ack=2 Win=997 Len=0 SLE=1 SRE=2"
"922","40.452503","192.168.29.21","35.186.224.45","TLSv1.2","97","Application Data"
"923","40.481790","35.186.224.45","192.168.29.21","TCP","54","443  >  50670 [ACK] Seq=41 Ack=87 Win=1043 Len=0"
"924","40.547748","192.168.29.240","224.0.0.22","IGMPv3","62","Membership Report / Join group 239.255.255.250 for any sources / Join group 224.0.0.251 for any sources"
"925","40.650911","35.186.224.45","192.168.29.21","TLSv1.2","94","Application Data"
"926","40.706351","192.168.29.21","35.186.224.45","TCP","54","50670  >  443 [ACK] Seq=87 Ack=81 Win=254 Len=0"
"927","40.769818","192.168.29.21","192.168.29.240","TCP","164","50730  >  8009 [PSH, ACK] Seq=661 Ack=8539 Win=255 Len=110 [TCP PDU reassembled in 1052]"
"928","40.769993","192.168.29.21","192.168.29.240","TCP","164","51815  >  8009 [PSH, ACK] Seq=661 Ack=8539 Win=255 Len=110 [TCP PDU reassembled in 1054]"
"929","40.783873","192.168.29.240","192.168.29.21","TCP","60","8009  >  50730 [ACK] Seq=8539 Ack=771 Win=1552 Len=0"
"930","40.783873","192.168.29.240","192.168.29.21","TCP","60","8009  >  51815 [ACK] Seq=8539 Ack=771 Win=1506 Len=0"
"931","40.784246","192.168.29.240","192.168.29.21","TCP","164","8009  >  50730 [PSH, ACK] Seq=8539 Ack=771 Win=1552 Len=110"
"932","40.784246","192.168.29.240","192.168.29.21","TCP","164","8009  >  51815 [PSH, ACK] Seq=8539 Ack=771 Win=1506 Len=110"
"933","40.785536","192.168.29.21","192.168.29.240","TCP","164","52208  >  8009 [PSH, ACK] Seq=2593 Ack=9476 Win=254 Len=110"
"934","40.788942","192.168.29.240","192.168.29.21","TCP","164","8009  >  52208 [PSH, ACK] Seq=9476 Ack=2703 Win=2829 Len=110"
"935","40.832941","192.168.29.21","192.168.29.240","TCP","54","50730  >  8009 [ACK] Seq=771 Ack=8649 Win=255 Len=0"
"936","40.833003","192.168.29.21","192.168.29.240","TCP","54","51815  >  8009 [ACK] Seq=771 Ack=8649 Win=255 Len=0"
"937","40.833018","192.168.29.21","192.168.29.240","TCP","54","52208  >  8009 [ACK] Seq=2703 Ack=9586 Win=254 Len=0"
"938","41.273256","192.168.29.21","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.251 for any sources"
"939","41.855016","192.168.29.21","57.144.123.33","TCP","129","52165  >  80 [PSH, ACK] Seq=1700 Ack=13690 Win=255 Len=75"
"940","41.864679","192.168.29.21","57.144.123.33","TCP","124","52165  >  80 [PSH, ACK] Seq=1775 Ack=13690 Win=255 Len=70"
"941","41.871797","57.144.123.33","192.168.29.21","TCP","54","80  >  52165 [ACK] Seq=13690 Ack=1775 Win=509 Len=0"
"942","41.878781","57.144.123.33","192.168.29.21","TCP","54","80  >  52165 [ACK] Seq=13690 Ack=1845 Win=509 Len=0"
"943","41.982669","192.168.29.21","172.64.146.215","TCP","55","53684  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1"
"944","41.997413","172.64.146.215","192.168.29.21","TCP","66","443  >  53684 [ACK] Seq=1 Ack=2 Win=9 Len=0 SLE=1 SRE=2"
"945","42.084226","57.144.123.33","192.168.29.21","TCP","131","80  >  52165 [PSH, ACK] Seq=13690 Ack=1845 Win=509 Len=77"
"946","42.123799","57.144.123.33","192.168.29.21","TCP","103","80  >  52165 [PSH, ACK] Seq=13767 Ack=1845 Win=509 Len=49"
"947","42.123908","192.168.29.21","57.144.123.33","TCP","54","52165  >  80 [ACK] Seq=1845 Ack=13816 Win=255 Len=0"
"948","42.269836","192.168.29.21","224.0.0.22","IGMPv3","54","Membership Report / Join group 239.255.102.18 for any sources"
"949","42.286751","192.168.29.21","162.247.243.20","TLSv1.3","1484","Application Data"
"950","42.287240","192.168.29.21","192.168.29.240","TCP","55","50884  >  8008 [ACK] Seq=1 Ack=1 Win=251 Len=1"
"951","42.393707","162.247.243.20","192.168.29.21","TCP","54","443  >  53725 [ACK] Seq=4651 Ack=23315 Win=195584 Len=0"
"952","42.571970","192.168.29.21","20.198.119.84","TLSv1.2","98","Application Data"
"953","42.583090","162.247.243.20","192.168.29.21","TLSv1.3","276","Application Data, Application Data"
"954","42.599868","20.198.119.84","192.168.29.21","TLSv1.2","229","Application Data"
"955","42.635292","192.168.29.21","162.247.243.20","TCP","54","53725  >  443 [ACK] Seq=23315 Ack=4873 Win=64512 Len=0"
"956","42.651380","192.168.29.21","20.198.119.84","TCP","54","50736  >  443 [ACK] Seq=45 Ack=176 Win=250 Len=0"
"957","42.763317","192.168.29.21","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"958","43.664948","192.168.29.21","57.144.123.33","TCP","99","52165  >  80 [PSH, ACK] Seq=1845 Ack=13816 Win=255 Len=45"
"959","43.665381","192.168.29.21","57.144.123.33","TCP","102","52165  >  80 [PSH, ACK] Seq=1890 Ack=13816 Win=255 Len=48"
"960","43.680761","57.144.123.33","192.168.29.21","TCP","54","80  >  52165 [ACK] Seq=13816 Ack=1890 Win=509 Len=0"
"961","43.680761","57.144.123.33","192.168.29.21","TCP","54","80  >  52165 [ACK] Seq=13816 Ack=1938 Win=509 Len=0"
"962","43.928538","57.144.123.33","192.168.29.21","TCP","99","80  >  52165 [PSH, ACK] Seq=13816 Ack=1938 Win=509 Len=45"
"963","43.973789","192.168.29.21","57.144.123.33","TCP","54","52165  >  80 [ACK] Seq=1938 Ack=13861 Win=254 Len=0"
"964","44.859103","192.168.29.21","192.168.29.1","DNS","77","Standard query 0xd213 A crl3.digicert.com"
"965","44.881376","192.168.29.1","192.168.29.21","DNS","197","Standard query response 0xd213 A crl3.digicert.com CNAME crl.edge.digicert.com CNAME cac-ocsp.digicert.com.edgekey.net CNAME e3913.cd.akamaiedge.net A 23.38.59.250"
"966","44.888751","192.168.29.21","23.38.59.250","TCP","66","53729  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"967","45.054411","23.38.59.250","192.168.29.21","TCP","66","80  >  53729 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"968","45.054537","192.168.29.21","23.38.59.250","TCP","54","53729  >  80 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"969","45.054893","192.168.29.21","23.38.59.250","HTTP","308","GET /DigiCertGlobalRootG3.crl HTTP/1.1 "
"970","45.156570","23.38.59.250","192.168.29.21","TCP","54","80  >  53729 [ACK] Seq=1 Ack=255 Win=64128 Len=0"
"971","45.156570","23.38.59.250","192.168.29.21","HTTP","517","HTTP/1.1 304 Not Modified "
"972","45.172749","192.168.29.21","192.168.29.1","DNS","70","Standard query 0x132c A c.pki.goog"
"973","45.178835","192.168.29.1","192.168.29.21","DNS","121","Standard query response 0x132c A c.pki.goog CNAME pki-goog.l.google.com A 142.250.76.67"
"974","45.179848","192.168.29.21","142.250.76.67","TCP","66","53730  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"975","45.201268","192.168.29.21","23.38.59.250","TCP","54","53729  >  80 [ACK] Seq=255 Ack=464 Win=65024 Len=0"
"976","45.209068","142.250.76.67","192.168.29.21","TCP","66","80  >  53730 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"977","45.209194","192.168.29.21","142.250.76.67","TCP","54","53730  >  80 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"978","45.209603","192.168.29.21","142.250.76.67","HTTP","254","GET /r/r4.crl HTTP/1.1 "
"979","45.228338","142.250.76.67","192.168.29.21","TCP","54","80  >  53730 [ACK] Seq=1 Ack=201 Win=269568 Len=0"
"980","45.232129","142.250.76.67","192.168.29.21","HTTP","277","HTTP/1.1 304 Not Modified "
"981","45.281342","192.168.29.21","142.250.76.67","TCP","54","53730  >  80 [ACK] Seq=201 Ack=224 Win=65280 Len=0"
"982","45.291921","192.168.29.240","192.168.29.21","TCP","352","8009  >  51815 [PSH, ACK] Seq=8649 Ack=771 Win=1506 Len=298"
"983","45.291921","192.168.29.240","192.168.29.21","TCP","352","8009  >  52208 [PSH, ACK] Seq=9586 Ack=2703 Win=2829 Len=298"
"984","45.291921","192.168.29.240","192.168.29.21","TCP","352","8009  >  50730 [PSH, ACK] Seq=8649 Ack=771 Win=1552 Len=298"
"985","45.293726","192.168.29.240","224.0.0.251","MDNS","182","Standard query response 0x0000 PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local"
"986","45.313362","192.168.29.240","224.0.0.251","MDNS","296","Standard query response 0x0000 PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local"
"987","45.317787","192.168.29.240","192.168.29.21","TCP","771","8009  >  51815 [PSH, ACK] Seq=8947 Ack=771 Win=1506 Len=717"
"988","45.317787","192.168.29.240","192.168.29.21","TCP","771","8009  >  52208 [PSH, ACK] Seq=9884 Ack=2703 Win=2829 Len=717"
"989","45.317787","192.168.29.240","192.168.29.21","TCP","771","8009  >  50730 [PSH, ACK] Seq=8947 Ack=771 Win=1552 Len=717"
"990","45.317906","192.168.29.21","192.168.29.240","TCP","54","51815  >  8009 [ACK] Seq=771 Ack=9664 Win=251 Len=0"
"991","45.317970","192.168.29.21","192.168.29.240","TCP","54","52208  >  8009 [ACK] Seq=2703 Ack=10601 Win=250 Len=0"
"992","45.317999","192.168.29.21","192.168.29.240","TCP","54","50730  >  8009 [ACK] Seq=771 Ack=9664 Win=251 Len=0"
"993","45.320782","192.168.29.21","192.168.29.240","TCP","530","52208  >  8009 [PSH, ACK] Seq=2703 Ack=10601 Win=250 Len=476"
"994","45.320960","192.168.29.21","192.168.29.240","TCP","222","52208  >  8009 [PSH, ACK] Seq=3179 Ack=10601 Win=250 Len=168"
"995","45.326079","192.168.29.240","192.168.29.21","TCP","60","8009  >  52208 [ACK] Seq=10601 Ack=3347 Win=2875 Len=0"
"996","45.340569","192.168.29.240","192.168.29.21","TCP","210","8009  >  52208 [PSH, ACK] Seq=10601 Ack=3347 Win=2875 Len=156"
"997","45.344347","192.168.29.240","192.168.29.21","TCP","210","8009  >  52208 [PSH, ACK] Seq=10757 Ack=3347 Win=2875 Len=156"
"998","45.344444","192.168.29.21","192.168.29.240","TCP","54","52208  >  8009 [ACK] Seq=3347 Ack=10913 Win=255 Len=0"
"999","45.346399","192.168.29.240","192.168.29.21","TCP","219","8009  >  52208 [PSH, ACK] Seq=10913 Ack=3347 Win=2875 Len=165"
"1000","45.349441","192.168.29.240","192.168.29.21","TCP","211","8009  >  52208 [PSH, ACK] Seq=11078 Ack=3347 Win=2875 Len=157"
"1001","45.349500","192.168.29.21","192.168.29.240","TCP","54","52208  >  8009 [ACK] Seq=3347 Ack=11235 Win=254 Len=0"
"1002","45.465966","192.168.29.240","192.168.29.21","TCP","210","8009  >  52208 [PSH, ACK] Seq=11235 Ack=3347 Win=2875 Len=156"
"1003","45.465966","192.168.29.240","224.0.0.251","MDNS","296","Standard query response 0x0000 PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local"
"1004","45.465966","192.168.29.240","192.168.29.21","TCP","352","8009  >  51815 [PSH, ACK] Seq=9664 Ack=771 Win=1506 Len=298"
"1005","45.465966","192.168.29.240","192.168.29.21","TCP","352","8009  >  52208 [PSH, ACK] Seq=11391 Ack=3347 Win=2875 Len=298"
"1006","45.465966","192.168.29.240","192.168.29.21","TCP","352","8009  >  50730 [PSH, ACK] Seq=9664 Ack=771 Win=1552 Len=298"
"1007","45.466453","192.168.29.21","192.168.29.240","TCP","54","52208  >  8009 [ACK] Seq=3347 Ack=11689 Win=252 Len=0"
"1008","45.520129","192.168.29.21","192.168.29.240","TCP","54","51815  >  8009 [ACK] Seq=771 Ack=9962 Win=250 Len=0"
